Assertion ID 	Assertion	Agreement Score 	Issue
347	Marijuana as being legal can create a delusion with young people that it is okay and may lead to extensive drug use.	0.2830188679245283	Legalization of Marijuana
343	The government should discourage any drug usage.	0.27777777777777773	Legalization of Marijuana
337	The consumption on marijuana can lead to more serious drug use.	0.2727272727272727	Legalization of Marijuana
409	Legalizing marijuana will keep people out of jail.	0.2631578947368421	Legalization of Marijuana
340	The government should legalize marijuana nationwide.	0.26086956521739135	Legalization of Marijuana
405	Marijauna kills brain cells.	0.24444444444444446	Legalization of Marijuana
366	Promoting any drugs can be a gateway to harder drugs.	0.24444444444444446	Legalization of Marijuana
322	Legalization of marijuana can entail encouragement and may cause people to recklessly engage in other illegal drugs.	0.24	Legalization of Marijuana
400	Marijuana is addictive.	0.23809523809523814	Legalization of Marijuana
306	Legalization of Marijuana is good for the economy.	0.23809523809523814	Legalization of Marijuana
305	Legalizing marijuana lowers crime (no dealers etc.).	0.23076923076923078	Legalization of Marijuana
381	Marijuana is a gateway drug.	0.2272727272727273	Legalization of Marijuana
355	Marijuana should be legalized for medical purposes only.	0.2075471698113207	Legalization of Marijuana
345	Marijuana is incorrectly labelled as a Class 1 Narcotic.	0.19999999999999996	Legalization of Marijuana
404	Marijuana is less harmful than other drugs (such as alcohol).	0.1923076923076923	Legalization of Marijuana
308	Marijuana users have a greater risk of having children with ADD and other similar conditions.	0.19148936170212766	Legalization of Marijuana
376	Marijuana could help people with eating disorders.	0.19047619047619047	Legalization of Marijuana
388	Marijuana causes memory loss.	0.18181818181818182	Legalization of Marijuana
330	Expanding the legal use of marijuana makes the illegal use easier.	0.17647058823529416	Legalization of Marijuana
292	The benefits of the criminalization of marijuana are minuscule to nonexistent.	0.17391304347826092	Legalization of Marijuana
363	Legalizing marijuana opens a new market and strengthens the economy.	0.17073170731707316	Legalization of Marijuana
324	Marijuana smoking is an offence.	0.15999999999999998	Legalization of Marijuana
378	Marijuana should be legailzed.	0.15151515151515155	Legalization of Marijuana
348	Government should not approve the legalization of Marijuana.	0.14999999999999997	Legalization of Marijuana
358	Legalization of Marijuana should not be approved.	0.14999999999999997	Legalization of Marijuana
284	Legalizing marijuana creates a danger of second-hand smoke to Bystanders.	0.148936170212766	Legalization of Marijuana
393	Marijuana should be scarce.	0.14285714285714285	Legalization of Marijuana
364	Cannabis saves lives.	0.1351351351351351	Legalization of Marijuana
298	The Founding Fathers grew and smoked hemp.	0.12000000000000005	Legalization of Marijuana
389	Marijuana should be discouraged.	0.12000000000000005	Legalization of Marijuana
346	Marijuana is a less dangerous drug than alcohol.	0.11111111111111116	Legalization of Marijuana
375	Making marijuana legal limits issues of crossing state lines.	0.11111111111111116	Legalization of Marijuana
344	Prohibition has enormous social costs.	0.10526315789473689	Legalization of Marijuana
335	Freely available marijuana encourages recreational use.	0.09803921568627455	Legalization of Marijuana
317	Legalization may make it appear that drugs are more acceptable for recreational usage.	0.09090909090909088	Legalization of Marijuana
360	Promoting the use of marijuana will increase damage of human brain.	0.09090909090909088	Legalization of Marijuana
408	Marijuana is bad for your health.	0.06976744186046507	Legalization of Marijuana
316	Marijuana should be denied to people.	0.06666666666666665	Legalization of Marijuana
406	People who smoke marijuana perform just as well at their jobs as people who don't smoke marijuana.	0.06666666666666665	Legalization of Marijuana
373	There is no correlation between marijuana use and harder drug use.	0.06666666666666665	Legalization of Marijuana
382	Marijuana is safer than cigarettes and alcohol.	0.06666666666666665	Legalization of Marijuana
295	Cannabis is not physically addictive.	0.06382978723404253	Legalization of Marijuana
349	Marijuana is and should be illegal. End of conversation.	0.05882352941176472	Legalization of Marijuana
397	Legalization of marijuana would increase the index of delinquency.	0.04761904761904767	Legalization of Marijuana
318	Expanding marijuana legality encourages illegal use.	0.023255813953488413	Legalization of Marijuana
294	Legalization wonÌ¢‰âÂ‰ã¢t lead to increased use.	0.023255813953488413	Legalization of Marijuana
327	Legalizing marijuana will make it easier for people to become addicted to it.	0.021276595744680826	Legalization of Marijuana
352	Legalization of marijuana will result to people not pushing hard drugs.	0.019607843137254888	Legalization of Marijuana
370	Marijuana use will not increase just because it is legalized.	0.0	Legalization of Marijuana
411	People who use marijuana are mentally stuck at the age they were when they began using the drug.	0.0	Legalization of Marijuana
286	No one is harmed in the consumption of marijuana.	-0.020408163265306145	Legalization of Marijuana
311	Marijuana is not healthy.	-0.0222222222222222	Legalization of Marijuana
354	No drugs at all should be legalized.	-0.0222222222222222	Legalization of Marijuana
285	The accepatance of legal marijuana can cause people to become lax in other drug use.	-0.025641025641025605	Legalization of Marijuana
380	Legalization of marijuana promotes violence in the streets.	-0.04761904761904767	Legalization of Marijuana
328	If cigarettes are legal Marijuana should be to because marijuana  is healthier  for you than tobacco.	-0.05555555555555558	Legalization of Marijuana
326	Marijuana is fun.	-0.09090909090909088	Legalization of Marijuana
374	There have been no overdoses or risks with the use of marijuana.	-0.12000000000000005	Legalization of Marijuana
321	Marijuana use is less addictive than tobacco use.	-0.125	Legalization of Marijuana
416	There is nothing wrong with marijuana.	-0.15999999999999998	Legalization of Marijuana
293	Marijuana is not a drug.	-0.20833333333333331	Legalization of Marijuana
290	It is impossible to overdose on marijuana.	-0.20930232558139533	Legalization of Marijuana
325	Cannabis is nontoxic.	-0.2195121951219512	Legalization of Marijuana
356	Allowing the legal use of marijuana will prevent drug dealers from selling it.	-0.2272727272727273	Legalization of Marijuana
383	Marijuana should be as readily available as cigarettes are.	-0.38095238095238093	Legalization of Marijuana
513	Every human is equal.	0.9622641509433962	Black Lives Matter
515	Black people are as human as white people.	0.9583333333333333	Black Lives Matter
431	We can all make a better world if we work together.	0.9534883720930232	Black Lives Matter
423	Historically in the United States there has been discrimination.	0.9473684210526316	Black Lives Matter
550	Black is as important as white.	0.945945945945946	Black Lives Matter
446	Blacks should not be maltreated.	0.9411764705882353	Black Lives Matter
490	Everyone has the right to have equal chances.	0.9230769230769231	Black Lives Matter
477	There must be respect for all races.	0.9183673469387754	Black Lives Matter
512	We are all equal and deserve to be treated as such.	0.9148936170212767	Black Lives Matter
488	Everybody's life matters.	0.9130434782608696	Black Lives Matter
504	Blacks should be respected.	0.9069767441860466	Black Lives Matter
514	Black opinions matter.	0.9024390243902438	Black Lives Matter
468	The legal system needs to punish cops that take advantage of their position.	0.9024390243902438	Black Lives Matter
438	Racial discrimination should not be tolerated.	0.894736842105263	Black Lives Matter
538	All people should be treated equally regardless of race and color of the skin.	0.8888888888888888	Black Lives Matter
516	All people are the same regardless of race.	0.8857142857142857	Black Lives Matter
544	Inclusion is a giant step towards a better society.	0.8775510204081634	Black Lives Matter
517	Blacks too must be given priveledges with whites.	0.8775510204081634	Black Lives Matter
432	Discrimination is really bad.	0.8723404255319149	Black Lives Matter
480	All humans are equal, no matter their race.	0.8695652173913044	Black Lives Matter
556	Police brutality should not be allowed in the US.	0.8695652173913044	Black Lives Matter
511	Not every issue is a race issue and many races face discrimination.	0.8666666666666667	Black Lives Matter
491	Discrimination must be severely penalized.	0.8666666666666667	Black Lives Matter
452	Although it has declined African Americans are still mistreated.	0.8604651162790697	Black Lives Matter
